name_1,name_2,prediction,token_set_ratio,label,error
bahia de tortugas,bahia tortugas,0.99691546,1.0,1.0,False
caserio los guijarros,los guerreros,0.9872967,0.59,0.0,True
estacion de esqui de sierra nevada,glowne archiwum indii,0.02995231,0.19,0.0,False
rio suacovo primero,rio socuavo del norte,0.84542257,0.6,1.0,False
fray luis beltran,fray l beltran,0.13569283,0.92,1.0,True
cuevas nuevas,caserio casas nuevas,0.9942504,0.63,0.0,True
isla koboina,cano cogoina,0.020165838,0.58,0.0,False
san jose de cuatro caminos,san jose de cuatro caminos,0.99581414,1.0,1.0,False
san rafael de mojan,san rafael,0.07273785,1.0,0.0,False
saguera de luna,saguera,0.9537364,1.0,1.0,False
riofrio de aliste,rio frio,0.38155794,0.4,0.0,False
baldio de la grulla,caserio baldazos,0.0032499295,0.34,0.0,False
el vizcaino,el vizcaino,0.9935469,1.0,0.0,True
apz,goya airport,0.89561355,0.27,0.0,True
isla guaviyu,banado guaviravi,0.0044398485,0.43,0.0,False
caserio san jose,san khose,0.7991958,0.56,1.0,False
san martin de lauquiniz,san martin de lauquiniz,0.99769014,1.0,1.0,False
piedritas,bahia boca de las piedras,0.0040807226,0.41,0.0,False
las animas,las animas,0.6338419,1.0,0.0,True
morin,morieleno,0.12384601,0.71,0.0,False
rincon del diablo,rio tecualanal,0.01515426,0.26,0.0,False
caserio la juaida,la juaida,0.9890972,1.0,1.0,False
el reventon,benito juarez,0.88622886,0.33,0.0,True
ignacio allende primera seccion,primera seccion,0.63742906,1.0,0.0,True
sotilo de la adrada,sotalvo,0.3195715,0.38,0.0,False
albana,abinjunet da puchbantos,0.011416806,0.28,0.0,False
los limoncitos,limoncito,0.67627096,0.78,1.0,False
rancho varcelia,bahia castelan o,0.005707149,0.19,0.0,False
isla san benedicto,anublada,0.18510059,0.31,1.0,True
alen,lalen,0.9610606,0.89,1.0,False
sierra muleros,muleje,0.78659636,0.5,0.0,True
leon flaco,santa cecilia,0.113694705,0.35,1.0,True
rio florido,florido,0.80363566,1.0,0.0,True
tanque de la union,rio union,0.77278346,0.71,0.0,True
julian blanco,estacion dorantes,0.10067057,0.33,0.0,False
santa maria tindu,santa maria tindu,0.9779645,1.0,1.0,False
boltana,boltana,0.9690695,1.0,1.0,False
sierra cuyin manzano,arroyo cuyin manzano,0.6544361,0.8,0.0,True
rio mascorro,rio el zanjon,0.55776954,0.48,0.0,True
orzola,arroyo ortigosa,0.057050746,0.38,0.0,False
torreon,el torreon,0.777944,1.0,1.0,False
el refugio de los sauces,san agustin,0.27663916,0.29,0.0,False
valle del conlara airport,eldorado airport,0.28168693,0.61,0.0,False
lazaro cardenas,chilil,0.02332677,0.19,1.0,True
santiago labacolla,aeropuerto de santiago de compostela,0.032720286,0.62,1.0,True
santa maria de sigueenza,iglesia catedral basilica metropolitana de la asuncion de nuestra senora de valencia,0.6151862,0.33,0.0,True
santo cristo,santisimo,0.47273728,0.48,0.0,False
la luo fu la,la robla,0.31776202,0.47,1.0,True
el medano,medano,0.80373913,1.0,1.0,False
paso limay,estacion paso de los andes,0.08289604,0.57,0.0,False
rio el limon,general lazaro cardenas,0.009092115,0.29,0.0,False
el capulin de la sierra,rancho capulin,0.14746179,0.67,1.0,True
la puerta,puerta del rio,0.8231948,0.8,0.0,True
rincon el aguila,puerto la vibora,0.0066554914,0.38,0.0,False
calderon,ex hacienda calderon,0.16676441,1.0,1.0,True
pena,rancho de pena,0.6450106,1.0,1.0,False
aeroport dandorre la seu durgell,mi la zhi jia,0.30026796,0.27,0.0,False
san martin,elbarren,0.37523723,0.33,1.0,True
monte kastro,monte kastras,0.7228937,0.88,1.0,False
las trojes,estancia de san nicolas,0.028379317,0.3,1.0,True
valle de eguees,eskurra,0.06611365,0.27,0.0,False
rincon de serna,vinedas cuauhtemoc,0.292077,0.3,0.0,False
san salvador,lanza,0.6773534,0.35,0.0,True
san isidro de cienaga,san isidro de cienega,0.9730973,0.95,1.0,False
canadon collonk aike,embarcadero kilometro 1391,0.76318157,0.35,0.0,True
darsena herrera,darsena de herrera,0.98182034,1.0,1.0,False
illa malveira,rio malucas,0.011512766,0.33,0.0,False
colonia de tlahualilo,colonia,0.47684905,1.0,1.0,True
vaquena,valtierrilla,0.12839562,0.42,0.0,False
la estacion,la estacion,0.7015379,1.0,1.0,False
rio contzintla,coaximal,0.0006818901,0.36,0.0,False
santa maria do temple,o temple,0.9459247,0.86,1.0,False
canada del saladillo,arroyo dulce,0.0057573686,0.25,0.0,False
juan aldama,san juan del mezquita,0.016535077,0.53,1.0,True
espiritu,espinidion,0.36706668,0.56,0.0,False
vilella de cinca,vilamazan,0.0036950223,0.32,0.0,False
caserio tablada,caserio tablada,0.98271245,1.0,1.0,False
san juanito de resendiz,san juarito de resendiz,0.99757785,0.96,1.0,False
rio california,calera victor rosales,0.08476161,0.51,0.0,False
rio del castillo,arroyo castillejo,0.6852295,0.48,1.0,False
barranca atlachehuatl,agricola ignacio zaragoza,0.0041613546,0.39,0.0,False
laguna contau,cotan y palmas altas,0.44799668,0.42,1.0,True
gamarra gutxia gamarra menor,gamarra gutxia,0.99993104,1.0,1.0,False
rio bacono,rio bacono,0.9693875,1.0,1.0,False
dominguez,c r s dominguez,0.9846678,1.0,1.0,False
nanchital,rio nanchital,0.9799366,1.0,1.0,False
jacala,rancho jabali,0.04332971,0.53,0.0,False
amporoneno,el amparaneno el amparaleno,0.9996892,0.53,1.0,False
ausa,rio naveira,0.018598584,0.27,0.0,False
san lucas nextetelco,rio nexpa,0.0008129661,0.28,0.0,False
alvarez,los almarcigos,0.35163215,0.38,0.0,False
puerto de la pared,matas blancas,0.46566102,0.32,0.0,False
rio cunaviche,rio cunaveno,0.016243413,0.8,0.0,False
puerto las pingueicas,puerto las pinguicas,0.9803565,0.98,1.0,False
cumaro,rancho el cuervo,0.17349373,0.36,0.0,False
dexha,detzam,0.8460872,0.55,0.0,True
lagunetas,lago lagunetas,0.9903563,1.0,0.0,True
benifaio,benifayo,0.9465746,0.88,1.0,False
arroyo san antonio,rio san antonio mini,0.70836055,0.76,1.0,False
cordon de flores,cordon de flores,0.99537903,1.0,1.0,False
lagartera,lagartera primera seccion,0.4452277,1.0,1.0,True
almancena,los alisos,0.18939452,0.21,0.0,False
laguna indio muerto,laguna banado del indio muerto,0.99965614,1.0,1.0,False
san valentin,rancho san valentin,0.8517262,1.0,1.0,False
campo siete,benito juarez,0.13423523,0.25,1.0,True
estacion de san fernando de henares,san fernando de henares,0.96792054,1.0,0.0,True
cerro anantetague,cerro anantetaguee,0.9998228,0.97,1.0,False
canon los lirios,bolson de los lipanes,0.01957214,0.54,0.0,False
rancho san jose del cento,san khose del kabo,0.19472736,0.6,0.0,False
fei er nan nu nie si,fernan nunez,0.7359128,0.5,1.0,False
punta jimenes,punta jimenez,0.97912216,0.92,1.0,False
arroyo alincol,arroyo alinco,0.9873072,0.96,1.0,False
estanque,estanco viejo,0.16116276,0.57,0.0,False
rio salado de los nadadores,rio salado,0.65229666,1.0,0.0,True
almwrady,almwnt aspanya,0.009470073,0.55,0.0,False
santa rosa loma larga,emiliano zapata,0.26902258,0.28,1.0,True
rio el nogalar,rio el nogalar,0.999332,1.0,1.0,False
cerro don felix,don felix,0.90432644,1.0,1.0,False
aves de barlovento,cayos aves de barlovento,0.9919326,1.0,1.0,False
punta guaviyu,punta guaviyu,0.99869204,1.0,1.0,False
campico de lopez,campano,0.98172885,0.43,0.0,True
the glaciers,parque nacional los glaciares,0.21373661,0.44,1.0,True
actun,san juan actun,0.9532693,1.0,1.0,False
na fu li ya de wu sai luo,nafrija de usero,0.458054,0.34,1.0,True
platanales,plantanales,0.993662,0.95,1.0,False
san jose tomacoco,tomacoco,0.98766065,1.0,1.0,False
barranca honda,canada honda,0.97799855,0.69,1.0,False
colima,san jose de codornices,0.04893869,0.29,0.0,False
montfort,monforte de la rambla,0.19670314,0.48,1.0,True
los mirandas,purahui,0.003228129,0.21,0.0,False
caserio falgons,punta falcoeiro,0.00037883362,0.33,0.0,False
sinaloa,silos,0.49825114,0.67,0.0,False
las sandias,sitanachi,0.039214697,0.4,0.0,False
rio ceballos,rio bote,0.07624588,0.55,0.0,False
cordon el ciego,cerros el ciego,0.9947342,0.73,1.0,False
canadon manuel choique,cordon mambaches,0.002361689,0.42,0.0,False
cienega grande,cienega grande,0.48752618,1.0,1.0,True
rancho la felena,la felena,0.91579753,1.0,1.0,False
la purisima florena,la purisima florena,0.9109036,1.0,1.0,False
aconcagua provincial park,parque provincial aconcagua,0.7494385,0.92,1.0,False
putla,la providencia,0.011823807,0.21,0.0,False
san jose de guzman,san andres,0.4398509,0.5,0.0,False
la loma de tecuyo,la loma de arriba,0.36675528,0.74,0.0,False
la resurreccion norte,la resurrecion norte,0.9938761,0.98,1.0,False
rancho san jose del hueso,amado nervo,0.045831874,0.22,0.0,False
san martin,arrojo,0.54305696,0.25,1.0,False
hojase,el pui,0.01886306,0.17,0.0,False
ferreria cuatro octubre,cuatro de octubre,0.99496657,0.9,1.0,False
borben,borben,0.9943345,1.0,1.0,False
presa belisario dominguez,angel r cavada,0.054549176,0.21,0.0,False
rio purumama,rio puruniana,0.53106606,0.8,1.0,False
bo la sa,boadella del ampurdan,0.005498028,0.34,0.0,False
cano jotajaro,jaralapa,0.0023236575,0.29,0.0,False
jonon,san jose jonon,0.8834192,1.0,1.0,False
caserio cortijillos de campocamara,caserio de los almendros,0.08424207,0.62,0.0,False
caserio casarejo,caserio casarejo,0.99533474,1.0,1.0,False
estancia sarandisito,estancia cabral cue,0.039831627,0.62,1.0,True
acebes del paramo,acebeiro,0.059707068,0.56,0.0,False
potrero espiritu santo,chiquiguitillo,0.011331877,0.22,0.0,False
gondaisque,santa maria,0.85347503,0.19,1.0,False
los coyotitos,loma el guilotal,0.8434662,0.34,0.0,True
el jaguey,el jaguey,0.83209205,1.0,1.0,False
agricola oriental norte,agricola oriental norte,0.9733967,1.0,1.0,False
romean,romean,0.8267179,1.0,1.0,False
rio fenix,rio fenix grande,0.74787384,1.0,1.0,False
islotes de anaga,cabo anaga,0.46531066,0.67,0.0,False
sierra cucapa,sierra de los cocopahs,0.999006,0.63,1.0,False
sauceda,jose maria morelos,0.066169985,0.24,1.0,True
cabo vidrio,cabo bidio,0.62753594,0.86,1.0,False
plan san jose,plan de ayala,0.17397903,0.47,0.0,False
las zorreras,las umbrias,0.44117334,0.61,0.0,False
los alamitos,canon el alamito,0.64012086,0.64,0.0,True
mexicaltzingo,macuilzochil,0.90349746,0.32,0.0,True
coicoyan,clavellinas,0.045927208,0.32,0.0,False
vilarbello de suxo,caserio vilanoveta,0.0028779937,0.44,0.0,False
sierrita san francisco,rio san esteban,0.0073178685,0.49,0.0,False
caserio peraldon,rio pequeno,0.00061197986,0.3,0.0,False
cuzama,cuyuxquihui,0.00088808924,0.24,0.0,False
cordon el sotolar,cerros el ciego,0.05613027,0.38,0.0,False
yerbabuena,la yerbabuena,0.98884374,1.0,1.0,False
puig galatzo,galatzo,0.9524708,1.0,1.0,False
tenosique,tenosique de pino suarez,0.99452233,1.0,1.0,False
vallecito de la cruz,vallecillo,0.35640946,0.53,0.0,False
caserio la risca,la risca,0.031038713,1.0,1.0,True
santiago,cecebre,0.5015268,0.0,0.0,True
rio florida,rio florido,0.3722138,0.91,1.0,True
jesus maria cortes,cerros de jesus maria,0.25459683,0.77,0.0,False
el ciento cuarenta,cajon de guajura,0.044737015,0.41,0.0,False
rio ameca,amyka jalyskw,0.05541075,0.36,0.0,False
san jose de la queseria,queseria,0.9968062,1.0,1.0,False
sisoguichic,sisoguic,0.8824104,0.84,1.0,False
rancho el represo jalen,rancho el represo jaleno,0.49757424,0.98,1.0,True
vizarron,vitheghe,0.05366908,0.25,0.0,False
casas san nicolas,casa de san nicolas,0.6419801,0.89,1.0,False
nuestra senora de la piedad,nuestra senora de la piedad,0.97238046,1.0,1.0,False
san julian,sales,0.13996445,0.27,1.0,True
baqueira,valverde de la virgen,0.01759059,0.28,0.0,False
gonzales,antonio salazar,0.3558008,0.35,0.0,False
la cardona,san elias de la cardona,0.61614245,1.0,1.0,False
sibischen,sinkchuel,0.0065780953,0.56,0.0,False
banado aguara cua,banado aguara cua,0.9993434,1.0,1.0,False
bahia de ohura,bahia de ohura,0.9985618,1.0,1.0,False
amorebieta,ameva,0.07360473,0.53,0.0,False
pueblo,el cajon,0.38474768,0.29,0.0,False
rancho el barrigon,el barrigon,0.98333615,1.0,0.0,True
encarnacion,encarnacion de diaz,0.66631293,1.0,0.0,True
cajonos,san miguel cajonos,0.38859785,1.0,1.0,True
santa maria,villavaler,0.53714293,0.19,1.0,False
emilio perles gil,numero tres,0.004261016,0.43,0.0,False
salinas de leniz,gatzaga,0.32570875,0.26,1.0,True
santa lucia,laguna la cafetera,0.06836867,0.41,0.0,False
jabali,el jaguey viejo,0.04037198,0.29,0.0,False
morelos,nuevo centro de poblacion morelos,0.14506947,1.0,1.0,True
santa ines borbolla,santa ines ahuatempan,0.02781679,0.69,0.0,False
bahia de tenacatita,bahia tecanatita,0.9970905,0.8,1.0,False
covunco,mariano moreno,0.09018801,0.29,1.0,True
caserio canada,la canada,0.89375657,0.8,1.0,False
pico paya,guacamaya,0.7713487,0.33,1.0,False
parc national henri pittier,quebrada de quere,0.0061091385,0.23,0.0,False
cruz galvez,cruz galvez,0.9942814,1.0,1.0,False
rio amblayo,ambato,0.45519197,0.59,0.0,False
cerro la lena,cerro azafran,0.16830672,0.62,0.0,False
guadalupe texcalac,ocotitla,0.03430449,0.23,0.0,False
arroyo el tepozan,el madrono,0.16559945,0.52,0.0,False
rio el naranjo,cimarron,0.09904388,0.27,0.0,False
caserio santo angel,rio de las surlenillas,0.004067294,0.49,0.0,False
chapaloefu,chapalco,0.50243855,0.78,0.0,True
rancho las cruces,las cruces,0.9639303,1.0,1.0,False
perello,arroyo de el perdigon,0.00013523614,0.29,0.0,False
santa maria la union,mesa el jaguey,0.0018622456,0.35,0.0,False
ao li wa de mei li da,oliva de jerez,0.19945182,0.44,0.0,False
marista,marin,0.3645756,0.67,0.0,False
rincon hacienda vieja,lachixio,0.008207255,0.34,0.0,False
sabinanigo,sabinjanigo,0.9662641,0.95,1.0,False
estacion migueletes,argentine mesopotamia,0.00641159,0.3,0.0,False
museu guggenheim bilbao,gugenhaimis muzeumi,0.6796268,0.62,1.0,False
o estaquin,estaquin,0.9808175,1.0,1.0,False
mesa el rincon,el rincon,0.65655935,1.0,1.0,False
valganjon,ba lun xi ya de dong hu an,0.011075502,0.23,0.0,False
su ai li ya ka fu la si,sueljakabras,0.80002195,0.29,1.0,False
division del norte,crucero,0.6780567,0.16,1.0,False
bertizarana,bertiz arana,0.99808633,0.52,1.0,False
valle guaymas,bahia de guaymas,0.776257,0.7,0.0,True
rio acalpica,rio acalpica,0.9999863,1.0,1.0,False
san carlos department,san carlos,0.5721534,1.0,1.0,False
los almarcigos,mesa los almarcigos,0.9856221,1.0,1.0,False
sierra de la lesna,cobota mountains,0.024869788,0.18,1.0,True
la loma de la virgen,la lejia,0.56963444,0.4,0.0,True
santa maria yahuive,santa maria yahuiche,0.9670659,0.92,0.0,True
lago coatetelco,coatepec,0.046269655,0.61,0.0,False
el escondido el chicharron,el escondido,0.31135923,1.0,1.0,True
santo domingo zanatepec,santo domingo xagacia,0.19500723,0.77,0.0,False
aguacatancillo,ahuacatancillo,0.9385511,0.93,1.0,False
bwyrtw dy la krwth,puerto de la krusas,0.3342734,0.43,1.0,True
torreon,familia vazquez ejido torreon parcela cincuenta y tres,0.45855507,1.0,1.0,True
chapapote,chapalapa,0.99612594,0.67,0.0,True
estacion de microondas caduano,caduano,0.67333645,1.0,1.0,False
sacala,el sabino,0.046825375,0.27,0.0,False
la joya,bajio la joya,0.9128249,1.0,1.0,False
barranca el aguila,huexoapa,0.008757467,0.15,0.0,False
rinones,rancho rincon santa catarina,0.11471904,0.34,0.0,False
reus,caserio de retuerta,0.0008723912,0.26,0.0,False
hippodrome son pardo,porto pi shopping center,0.78015155,0.41,0.0,True
oficina san jose,oficina san jose,0.7460053,1.0,1.0,False
san cristobal,barranca el tunel,0.37966016,0.33,0.0,False
coacalco de berriozabal municipality,coacalco de berriozabal,0.28267825,1.0,1.0,True
cuevas de rio baza,barrio cuevas de rio baza,0.9976323,1.0,1.0,False
rincon de la rosa,rincon de la sosa,0.9643495,0.94,1.0,False
barranca san andres,barranca las virgenes,0.7646225,0.65,0.0,True
san antonio,laguna natengo,0.21903197,0.32,0.0,False
canada san jorge,canada gabriel,0.020088276,0.6,0.0,False
cerro san jose de solis,caolin,0.8232991,0.34,0.0,True
el limon,limon,0.57239985,1.0,0.0,True
cerro la senorita,la senorita,0.9714689,1.0,1.0,False
jose maria morelos,tintalillo,0.49582213,0.29,1.0,True
rancho maravillas de guadalupe,rancho maravillas de armendariz,0.93239295,0.8,0.0,True
calagurris,ka la ao la,0.17014977,0.33,1.0,True
el desague,la confederacion revolucionaria de obreros y campesinos,0.09267202,0.22,0.0,False
la canada,canada,0.6923693,1.0,0.0,True
rio tuxpan,rio pantepec,0.2223053,0.64,1.0,True
el patromeno,patromeno,0.9996001,1.0,1.0,False
hoja blanca,el higueron,0.06516643,0.36,0.0,False
el naranjal,naranjo,0.37326807,0.67,1.0,True
villodas,villestro,0.11436952,0.59,0.0,False
paso el maranon,zapotal san miguel 1ra seccion ramal uno,0.04196655,0.44,0.0,False
san nicolas del carmen,san nicolas,0.43817803,1.0,1.0,True
chanarmyo,chanar muyo,0.6965818,0.9,0.0,True
rivera de la mora,freixenet de dalt,0.072095215,0.47,0.0,False
penagolosa,penagolosa,0.98888475,1.0,1.0,False
san sebastian,san sebastian,0.95085824,1.0,1.0,False
cocuicitas,cano guires,0.025618521,0.48,0.0,False
las pilas,san jose de las pilas,0.9874688,1.0,1.0,False
san agustin,san agustin,0.7917354,1.0,1.0,False
cuetzalapan,cuetzalapam,0.9642463,0.91,1.0,False
picacho de baqueachic,picacho de baquiachic,0.91364485,0.95,1.0,False
santa ines tecoexcomac,santa ines sola,0.020604648,0.8,0.0,False
yeloixtlahuaca,yelesia,0.09363131,0.48,0.0,False
las pedreras,caserio las pedrenas,0.9812973,0.69,0.0,True
rio estancia,la estancia,0.75167966,0.84,1.0,False
elburgo,burgelu,0.78821045,0.57,1.0,False
escargamaria,caserio escargamaria,0.99432826,1.0,1.0,False
nonavana,sierra nevada de merida,0.0019648122,0.26,0.0,False
el torreon,torreon de los pastores,0.6976278,0.82,0.0,True
agua fria,agua fria de arriba,0.21860237,1.0,1.0,True
caserio la higuera,la higuera,0.96437764,1.0,1.0,False
pozo rico,poxindeje de morelos,0.0017481804,0.21,0.0,False
oxtotepec,rio oxolotan,0.005133558,0.38,0.0,False
mineral de cucharos,mineral de cucharas,0.97549033,0.95,1.0,False
catavina,catalemba,0.26808116,0.59,0.0,False
boca guibimba,cano guerrero,0.009187701,0.38,0.0,False
rio chico,rio chico department,0.66043526,1.0,1.0,False
senor de roma,senecu,0.008514491,0.32,0.0,False
encinal,eleja,0.44374353,0.33,0.0,False
a lanzada,sant tomas,0.13659093,0.32,0.0,False
palma liada,la palma de arriba,0.6452065,0.62,0.0,True
minitan,laguna miniyua,0.0022352897,0.48,0.0,False
urbanizacion la carlota,coramuca,0.03021861,0.13,0.0,False
rancho la cueva,bajio de la cueva,0.96963865,0.7,1.0,False
rio hueque,rio gueque,0.9999788,0.9,1.0,False
ejido mexico,mexico,0.2970375,1.0,1.0,True
plan mariscal,calabazas,0.17181218,0.36,0.0,False
abras de arriba,abras de abajo,0.09560346,0.83,0.0,False
la uruguaya,la uruguaya ranch,0.73743623,1.0,1.0,False
sawr,santa cruz aerodrome,0.76074445,0.17,0.0,True
tlahcolollan matamoros,opstina tlacolula de matamoros,0.80662173,0.69,1.0,False
solis,solis,0.9692031,1.0,1.0,False
la guilena,rancho la aguilena,0.12409228,0.71,1.0,True
caserio la venteta,la vela,0.0493078,0.48,0.0,False
rio tramojito,traman tepui,0.0034568268,0.48,0.0,False
sestanyol,caserio el espinillo,0.92694736,0.34,0.0,True
arroyo de la vega,rio asneiro,0.30028617,0.29,1.0,True
cerro tlamacas,tlatzonco,0.12308136,0.35,0.0,False
banado aguara cua,rio aguapey,0.0009508024,0.43,0.0,False
la lagunita,la laguna,0.5588902,0.9,1.0,False
ingenio de rascon,puerta del espiritu santo,0.056963872,0.29,0.0,False
saea,aeropuerto de mariano moreno,0.3246625,0.19,0.0,False
estacion veintiseis,los olivos,0.08442399,0.28,0.0,False
languineo,languineo,0.95211786,1.0,0.0,True
fu en ji luo la,fuehnkhirola,0.9174159,0.37,1.0,False
tehualmixtle,el teguachi,0.12107872,0.43,0.0,False
cieneguita,rancheria cieneguita,0.867617,1.0,0.0,True
huhbichen,rio guasuntlan,0.00030973877,0.17,0.0,False
cortijo de los cano,los canos de meca,0.4615931,0.72,0.0,False
bordo alto,el aleman,0.14795953,0.32,1.0,True
rio tobejaqui,tobaejaquia,0.6533258,0.75,1.0,False
kastro del rio,kastryl ghrnatt,0.3392237,0.41,0.0,False
lekamana,rio lea,0.003264416,0.4,0.0,False
campo ciento seis,campo numero ocho b,0.3282454,0.5,0.0,False
chumuchen,chumucbe,0.7557057,0.82,1.0,False
