name_1,name_2,prediction,label,error
el marino,el pulpito,0.0,0.0,False
castellet y gornal,fu li te bao de er bo yi ke si,0.0,0.0,False
santa maria,santa maria de la paz,0.0,1.0,True
cerro los guerigos,cerro los guerigos,1.0,1.0,False
santa cruz flores,santa cruz flores magon,1.0,1.0,False
isla tamalcas,isla tamalcab,1.0,1.0,False
los napuche,los nauchites,1.0,0.0,True
caserio torrecuadros,caserio torrecuadros,1.0,1.0,False
sierra cipres,vicente guerrero,1.0,0.0,True
cuchujaqui,sierra de los cucapas,0.0,0.0,False
el tizan,el tizan,1.0,1.0,False
sierra lopez,sierrita de lopez,1.0,1.0,False
apeadero mapula,estacion mapula,1.0,1.0,False
guajinicuilar,el cuajilote grande,0.0,0.0,False
los giotes,los jericos,0.0,0.0,False
la manga,san martin,0.0,0.0,False
rancho el rastrillo,ceja colorado,0.0,1.0,True
pino suarez,santa maria del pino,0.0,1.0,True
rio los fresnos grandes,san cristobal,0.0,0.0,False
rio cotorrillo,alqueria revilla,0.0,0.0,False
rio el mirto,rio montelongo,0.0,0.0,False
caserio la veredilla,a veiguina,1.0,0.0,True
maguiras,rancho las maguiras,1.0,1.0,False
caserio loma de la mesa,caserio el leon,0.0,0.0,False
san francisco,san francisco de gonzalez,0.0,1.0,True
estacion veintiseis,estacion veintiseis,1.0,1.0,False
carano,queralbs,0.0,0.0,False
black rock point,roca negra,1.0,0.0,True
caserio centenil,barriada celin,0.0,0.0,False
huizachauatl,rio atlapexco,0.0,0.0,False
bellmunt de mesqui belmonte de san jose,bellmunt de priorat,0.0,0.0,False
san esteban de litera sant esteve de llitera,san esteban de gormas,0.0,0.0,False
paso temapache,tantojon,0.0,0.0,False
corduba,rio gorcoles,0.0,0.0,False
nopal tapon,san juan,0.0,0.0,False
san pedro yucunama,san pablo,1.0,0.0,True
estacion symon,estacion simon,1.0,1.0,False
adolfo lopez mateos,aguinaldo,0.0,1.0,True
zombreretillo,sombreretillo del alto,0.0,1.0,True
rancho jaguey,jague,1.0,1.0,False
los juarez,los juarez,1.0,1.0,False
ermua,rio del ermito,0.0,0.0,False
tlaxipehual,tlaxipenhual,1.0,1.0,False
garciez,garafia,0.0,0.0,False
caserio tarragoya,caserio tarifa,0.0,0.0,False
los angeles,los angeles de arriba,0.0,1.0,True
san jose de aura,aura,1.0,1.0,False
despoblado,despoblado de abajo,0.0,1.0,True
el fresno,el fortin,0.0,0.0,False
txintxetru,islote de chilreu,0.0,0.0,False
civac segunda seccion,fondo de la vivienda del instituto de seguridad y servicios sociales de los trabajadores del estado las aguilas,1.0,0.0,True
la cieneguilla,ejido la cienegu,0.0,1.0,True
tixcuytun,tixcacaltuyu,1.0,0.0,True
caserio el molino,caserio el molino,1.0,0.0,True
pereira,pereirina,1.0,1.0,False
magdalena de araceo,magdalena,0.0,1.0,True
cacalotan,rio caballona,0.0,0.0,False
lagarto,cana lagarto,1.0,1.0,False
san bartolome,santo tome,1.0,0.0,True
santa maria,santa maria,1.0,1.0,False
tanchackin,tancasuequi,0.0,0.0,False
santa rosalia,baldon,1.0,0.0,True
soledad de abajo,la soledad,0.0,1.0,True
cerro el gavilan,cerro ju ba rixchna,1.0,0.0,True
el carrascal,casa carmoli,0.0,0.0,False
tamazulapam del espiritu santo,tamazulapam del espiritu santo,1.0,1.0,False
centre mediterrani dinvestigacions marines i ambientals,golf del sur,0.0,0.0,False
el alamo,alamo,0.0,1.0,True
san aylaryw sakalm,sant khyan d ls abadsss,1.0,0.0,True
san miguel,san pedro y san pablo tequistepec,1.0,1.0,False
rellas,rio belachigo,0.0,0.0,False
calpanepa,calpanapa,1.0,1.0,False
el tarais,rancho el tarais,1.0,0.0,True
monibas,monivas,1.0,1.0,False
rio guadiaro,cortijada guadiana,0.0,0.0,False
outara,santa maria,0.0,1.0,True
san jose alchichica,san jose,0.0,1.0,True
chivatito,el chino,0.0,0.0,False
sandias,las sandias,1.0,0.0,True
santa maria acuexcomac,santa maria acuexcomac,1.0,1.0,False
san andres ixtlahuaca,san andres,0.0,1.0,True
caserio arias,arias,1.0,1.0,False
nazas,nazas de calvillo,0.0,1.0,True
la playuela,playuelas,1.0,1.0,False
el puente de rio san juan,el puente rio san juan,1.0,1.0,False
amezqueta,ajja,0.0,0.0,False
el panalero,el panalero,1.0,1.0,False
preson de la carpa,quintas carolinas,0.0,0.0,False
tomate,tomachic,0.0,0.0,False
rancho viejo del terrero,rancheria rancho viejo,0.0,0.0,False
la estacion,barrio la estacion,1.0,1.0,False
cerro clavellin,cerro el clarin,0.0,0.0,False
pozo prieto del negro,pozo del negro,1.0,1.0,False
p e calles,santa catarina tlaxila,0.0,0.0,False
rio la juana,rio la juana,1.0,1.0,False
concepcion,darsena de poniente,0.0,0.0,False
reforma y ferrocarril nacional,reforma y fnm,1.0,1.0,False
la virgen,heroica alvarado,0.0,0.0,False
paso de la ordona,paso de goleta,1.0,0.0,True
torrent de cinca torrente de cinca,caserio torremocha,0.0,0.0,False
rancho las animas,las animas,1.0,1.0,False
benjamin aranda,estacion sabalo,1.0,0.0,True
rio la laja,rio santa ana,0.0,0.0,False
san roman de encrobas,ensiso,0.0,0.0,False
lajas,rio lajas,1.0,1.0,False
san juan,rancho san jose de urignex,0.0,0.0,False
cortijada la gorgaracha,caserio la gironda,0.0,0.0,False
adjuntas,vuelta de las adjuntas,1.0,1.0,False
los alamillos,los alamitos,1.0,1.0,False
arroyo penolitos,arroyo penolitos,1.0,1.0,False
farayo de aubarca,el farayo de aubarca,1.0,1.0,False
san carlos,rio san carlos,1.0,1.0,False
los angeles,los angeles,1.0,0.0,True
cuajimalpa de morelos,guajimalpa,0.0,1.0,True
rincon del diablo,rio tecualanal,0.0,0.0,False
ejido guerrero,guerrero,1.0,1.0,False
san salvador,el salvador,1.0,1.0,False
canada,la canada,1.0,0.0,True
rio aguas limpias,rio aguas,1.0,1.0,False
rancho fatima,estancia,0.0,0.0,False
las vigas buena vista,vieyra,1.0,0.0,True
el chorro las lagunitas,chorro,0.0,1.0,True
las anzalduas,punta coyal,0.0,0.0,False
pueblo nuevo,pueblo nuevo comaltitlan,0.0,1.0,True
lomas el jabali,cerro jabali,1.0,0.0,True
rio mijares,rio mijares,1.0,1.0,False
caserio pelegrinas,pelegrinas,1.0,1.0,False
san sebastian,heroes de chapultepec san sebastian,1.0,0.0,True
izalde,zaldu,0.0,1.0,True
pejelagarto segunda seccion,pejelagarto,1.0,1.0,False
san jeronimo,rancho san jeronimo,0.0,0.0,False
papalote colon,rancho el papalote colon,1.0,1.0,False
rio de santa ana,rio de santa ana,1.0,1.0,False
cuerambaro,rancho la vieja mires,0.0,0.0,False
el capulin,rio chuyipa,0.0,0.0,False
hacienda san vicente,rancho el fresnillo,0.0,0.0,False
mesa los rios,los rios,1.0,1.0,False
mendioleno,colonia canon buenavista,0.0,0.0,False
penas,las penas,1.0,1.0,False
catalonia barcelona golf,medium confort hotel,0.0,1.0,True
ixtlan del rio,opstina ixtlan del rio,1.0,1.0,False
rio coyula,santa maria coacuacan,0.0,0.0,False
el pericon,cerro el pericon,1.0,1.0,False
medanos,desviadero los medanos,1.0,1.0,False
huazantlan del rio,huazantlan del rio cerro del marques,1.0,1.0,False
arroyo puercas,riomolinos,0.0,0.0,False
cerro el canon,barranca el mimon,0.0,0.0,False
barra de cahoacan,colonia agricola el chical,1.0,1.0,False
caserio los curros,caserio los curiales,0.0,0.0,False
calabazas,cerro la calabaza,0.0,0.0,False
san antonio,san antonio solis,1.0,1.0,False
cerro jurupiche,julian medina,0.0,0.0,False
canal de la dreta,rio deo,0.0,0.0,False
dzuyucac,tzula,0.0,0.0,False
mojolo,mojolo,1.0,1.0,False
haidzonot,haltunchen,0.0,0.0,False
la arguena,caserio la aparecida,0.0,0.0,False
santa maria haciendita,santa maria haciendita,1.0,1.0,False
laguna de palomas,cerro basiaguare,0.0,0.0,False
ba ye de sheng de ya ge,huexotlah reyes,1.0,0.0,True
gaztelugache,san juan gaztelugatx,0.0,0.0,False
anzalduas,canal anzalduas,1.0,1.0,False
rio santa ana,santa ana tlapaltitlan,0.0,0.0,False
santo angel,caserio santo angel,1.0,1.0,False
tequisistlan,tequixistlan,1.0,1.0,False
arroyo de val de ada,arroyo de val de ada,1.0,1.0,False
ile de cedros,cerros island,1.0,1.0,False
presa ignacio r pesqueira,el yeso,0.0,1.0,True
kapman,campmany,0.0,1.0,True
algeciras ferry port,cadiz ferry port,1.0,0.0,True
el tigre,pena el tigre,1.0,1.0,False
las penas,las penas,1.0,1.0,False
rio jiquilpan,jiquilpan,1.0,1.0,False
pontecesures,puentecesures,1.0,1.0,False
villamediana de san roman,villamediana de san roman,1.0,1.0,False
la espantosa,rio la pachona,0.0,0.0,False
blanco zamora,seccion blanco,0.0,0.0,False
arroyo la sandia,arroyo la sandia,1.0,1.0,False
cemuno,cerezo,0.0,0.0,False
rio mascota,mascota,1.0,1.0,False
sierra de los organos,sierra de los organos,1.0,0.0,True
balenzia,provincia de valencia,0.0,1.0,True
el torreon,el torreon,1.0,0.0,True
las pitas,pita,1.0,1.0,False
el garanon,el ranchito,0.0,0.0,False
los garcia,hacienda los galemes,0.0,0.0,False
dzutu,dzula,0.0,0.0,False
rancho la parrita,la parrita,1.0,1.0,False
conjuripo,congregacion de la cabra,0.0,0.0,False
boka del rio,bwk dl ryw wrakrwz,0.0,1.0,True
rio de albadalejo,arubasete,0.0,0.0,False
arguelles,arguelles,1.0,0.0,True
cortijo de canadas,caserio las canadas,1.0,1.0,False
seccion aura,atravesano y anexas,0.0,0.0,False
santa maria,vilarino,0.0,0.0,False
las auras,rancho las auras,1.0,1.0,False
san jose de los arce,la puerta de guamuchil,0.0,0.0,False
rancho san jose de munoz,san jose de munoz,1.0,1.0,False
cerro tlaxcayo grande,tlaxcayo,0.0,1.0,True
villa sayula de aleman,sauz,0.0,0.0,False
tasajera buena vista,tasajera,0.0,0.0,False
azafa,rio ayuela,0.0,0.0,False
cerro el pilon,pilon,0.0,0.0,False
lhospitalet de linfant,hortaleza,0.0,0.0,False
cruz de nino,la cruz de la masa,0.0,0.0,False
la sandia,el capulin,0.0,0.0,False
chumchucmil,chumuche,0.0,0.0,False
opstina uruapan,urruteno,0.0,0.0,False
sargentes,caserio sardoncillo,0.0,0.0,False
laguna de potosi,laguna de potosi,1.0,1.0,False
el aventurero,el habalito nuevo,0.0,0.0,False
san jose del pocito,san jose de los portillos,0.0,0.0,False
san ramon,canada de agua fria,0.0,0.0,False
mas royuela,massoteres,1.0,0.0,True
san bartolome,san bartolome,1.0,1.0,False
cienega de roca montes,cienega de mota,0.0,0.0,False
las penas blancas,cerro las penas blancas,1.0,1.0,False
unidad modelo sabana larga,chicoacan ampliacion,0.0,0.0,False
bajio largo del sur,el bajio largo,0.0,0.0,False
chartered community of navarre,navarre,1.0,1.0,False
central fournier segunda seccion,el maranon,0.0,1.0,True
canada del campo,canada del campo,1.0,1.0,False
moja,les palmes de gran canaria,0.0,0.0,False
lima,la lima,1.0,1.0,False
molino,el molino,1.0,0.0,True
xikinku,xicotepec de juarez,0.0,0.0,False
o mon perdito,mont perdu,0.0,1.0,True
colonia rincon viejo,colonia rincon viejo,1.0,1.0,False
tolono mendilerroa,sierra tolono,1.0,1.0,False
papucin,papiol,0.0,0.0,False
rio frio de juarez,rio frio,1.0,1.0,False
tzitzilche,tzitzilche,1.0,1.0,False
xuthi,el nante,0.0,0.0,False
san jose de las flores,san jose de las flores,1.0,1.0,False
cienega escobar,cienega de basoco,1.0,0.0,True
ejido san lorenzo,el tanquito,1.0,1.0,False
octotan,arroyo de ventanas,0.0,0.0,False
campillo,caserio campillo,1.0,0.0,True
cerro de la poza,cerro la poza,1.0,1.0,False
alvaro obregon,mengel,0.0,1.0,True
presa marte r gomez,marroquin,0.0,0.0,False
constitucional,el meson de guadalupe,0.0,0.0,False
san juan de letran,san juan de letran,1.0,1.0,False
arroyo cana honda,camuno,0.0,0.0,False
estacion san juan atenco,cristalaco,0.0,0.0,False
caserio la vereda,la vereda,1.0,1.0,False
caserio san juan de la guarda,san juan de la guarda,1.0,1.0,False
ojinaga,fuerte del norte,0.0,1.0,True
villardecencias,villardecas,1.0,0.0,True
condiro,sierra de candelaria,1.0,0.0,True
rio charco azul,rio charco azul,1.0,1.0,False
santa maria,la cruz,0.0,0.0,False
rio jaltenango,rio salinas,0.0,0.0,False
rancheria sehuerachi,sehuerachi,1.0,0.0,True
la cana,rio acoyoapa,0.0,0.0,False
nicte ha,x bohom,1.0,0.0,True
rancho el compadre,el compadre,1.0,1.0,False
hotel domus selecta casa torner i gueell,museo arqueologico municipal de jerez de la frontera,1.0,0.0,True
caserio santa quiteria,santa quiteria,1.0,0.0,True
chuyipa,segunda seccion,0.0,0.0,False
caminaguato,caminguato,1.0,1.0,False
celin,celin,1.0,1.0,False
rio el ranchito,el ranchito,1.0,1.0,False
rancho e pinal,ejido jose maria pino suarez,0.0,0.0,False
azitain,grupo estarta,0.0,0.0,False
caserios la lobera,caserios la lobera,1.0,1.0,False
igera la real,caserios higueral,0.0,0.0,False
bosache,bosoche,1.0,1.0,False
el sauz,sauz,1.0,1.0,False
arroyo las carretas,carmen oloron,0.0,0.0,False
rio uxpanapa,poblado catorce,0.0,1.0,True
caserio el algarrobillo,caserio el algarrobillo,1.0,1.0,False
arroyo del rosal de la canada,arroyo del vallejo,1.0,1.0,False
el dieciseis,mina el dieciseis,1.0,0.0,True
alamos de marquez,alamos de marquez,1.0,1.0,False
agua estacion estanque,estanque,1.0,1.0,False
mora,mina la montana,0.0,0.0,False
la pena azul,barranca la pena azul,1.0,1.0,False
canada cheneja,shpoina,0.0,0.0,False
masadas de la solana,marzoa,0.0,0.0,False
estacion pitiquito,pitillal,0.0,0.0,False
canon agua grande,canon del agua grnade,1.0,1.0,False
rancho el relampago,el relampago,1.0,1.0,False
san martin,san martin xaltocan,1.0,1.0,False
esacalon,el escalon,1.0,1.0,False
puebla de brollon,puebla de benifasar,0.0,0.0,False
cienega el apache,jesus garcia,0.0,0.0,False
garagueta,barrio de ganecoleta,1.0,0.0,True
caborquena,caborachi,0.0,0.0,False
rio chico nuri,cordon el tescalama,1.0,0.0,True
santa maria la nopalera,la nopalera,1.0,1.0,False
el bano de santa cruz,el bano,1.0,0.0,True
el azafran,canon la santa cruz,0.0,0.0,False
tamazulapam del espiritu santo,espiritu santo tamazulapan,0.0,1.0,True
ma ku si pa na,macuna,1.0,0.0,True
preson del apache,el apache,0.0,1.0,True
san jose de arriba,san jose,0.0,1.0,True
salado,cerro baul,0.0,0.0,False
san ignazio,san ignacio,0.0,1.0,True
puerto esaide,rio urumea,0.0,0.0,False
canada piedras pintas,canada enriquez,1.0,0.0,True
sierra el pinito,el tapon,0.0,0.0,False
isla la lechuguilla,la zorra,0.0,0.0,False
san vicente,vitigudino,0.0,0.0,False
san miguel piru,san martin otzoloapan,0.0,0.0,False
merida i yucatan,merida,0.0,1.0,True
caserio tocinillos,caserio tocinillos,1.0,1.0,False
la laguna de taxcala,lagunilla de tascale,0.0,1.0,True
puerto de san benito,puerto escondido,0.0,0.0,False
rio de sisaguichic,sirio,0.0,0.0,False
las pinas,cerro las pinas,1.0,1.0,False
san martin,rio carol,0.0,0.0,False
caserio lugar nuevo,caserio lugar nuevo,1.0,1.0,False
estero tumilco,tulun,0.0,0.0,False
san antonio,san antonio de belen,0.0,1.0,True
juanacata,juachin,0.0,0.0,False
san jose tenango,tenango,1.0,1.0,False
cerro el chiquiguitillo,el venero,0.0,0.0,False
salamanque,provincia de salamanca,1.0,1.0,False
dren principal cuauhtemoc,cuauhtemoc,1.0,1.0,False
cantica,las canticas,1.0,1.0,False
cerrito de pezcadores,cerrito de pescadores el tepetate,0.0,1.0,True
el idolo,el idolo,1.0,1.0,False
ixtlahuacan,ixtlahuaca de rayon,1.0,0.0,True
arroyo acoyoapa,ixtacoatla,0.0,0.0,False
isla pajaros,canada cardonal,0.0,0.0,False
nueva italia de ruiz,gare de nueva casas grandes,0.0,0.0,False
bio,bi si ka si,0.0,0.0,False
arenys de lledo arens de lledo,beseit beceite,0.0,0.0,False
zona arqueologica yacatas,zona arqueologica yacatas,1.0,1.0,False
adolfo lopez mateos,lopez mateos,1.0,1.0,False
flor,la flor de jimulco,0.0,1.0,True
rio estomiza,rio estomila,1.0,1.0,False
san jose,rancho san jose,0.0,0.0,False
naranjillo,rancheria,0.0,0.0,False
granja arenales,casa de arenales,1.0,1.0,False
cerro el zacaton,cerro el zacaton,1.0,1.0,False
pueblo nuevo,almendros,0.0,1.0,True
caserio la pareja,caserio la pareja,1.0,1.0,False
rio mojarras,majada,0.0,0.0,False
punta do segano,punta do segano,1.0,1.0,False
pramija da mar,brymya dy mar,0.0,1.0,True
rio mondongo,rio las pozas,0.0,0.0,False
caserio tresfuentes,caserio tres fuentes,1.0,0.0,True
cerro el picacho,el sombrerete,0.0,0.0,False
canyet de mar,bin hai ma er ge la te,0.0,0.0,False
alcazares,alcazares,1.0,1.0,False
santa maria,barra de santa maria,0.0,0.0,False
la cuesta de san lazaro,la cuesta de san lazaro,1.0,1.0,False
rio soneja,rio sonella,1.0,1.0,False
el jaralillo,el jaralillo granja avicola,0.0,1.0,True
valdeorras,o barco de valdeorras,1.0,1.0,False
san juan toavela,toabela,1.0,1.0,False
santa cruz,ex hacienda ojo de agua,0.0,1.0,True
san pedro teposcolula,villa de etla,0.0,0.0,False
punta del pedron,punta campo longo,0.0,1.0,True
ocuirachic,ocuirachic,1.0,1.0,False
canon de san pablo,canon san pablo,1.0,1.0,False
el guerigo,huerigo,1.0,1.0,False
estacion de collado albo,san cristobal,0.0,0.0,False
arroyo la mescalera,rio la mezcalera,1.0,1.0,False
las higueras,la higuera,0.0,1.0,True
san andres tianguistengo,san andres del pedregal,0.0,0.0,False
islote del mar,islote de afuera,1.0,1.0,False
bordo bajio calerilla,bajio calerilla,1.0,1.0,False
hacienda la ventura,la ventana,0.0,1.0,True
arroyo el leon,el leon,1.0,1.0,False
ke wei ni ya,cobena,0.0,1.0,True
pulces nombres,dulces nombres,1.0,1.0,False
caserio umbria alta,sierra de la humbria,0.0,0.0,False
el ocuca,ocobiachic,0.0,0.0,False
pena prieta,penas de arriba,0.0,0.0,False
el sifon nuevo,el sifon nuevo,1.0,1.0,False
las animas,las animas,1.0,0.0,True
cerro tzajalho,cerro tzajalho,1.0,1.0,False
caserio bulumor,caserio de balagar,0.0,0.0,False
el marchal de anton lopez,el marchal,0.0,0.0,False
primera seccion,reforma,0.0,1.0,True
caserio collado royo,caserio collado royo,1.0,1.0,False
santa maria,dosrius,1.0,0.0,True
cerro el tablon,francisco lujan adame,0.0,0.0,False
los romeras,cortijo de campoy los rodriguez,0.0,0.0,False
izaro uhartea,izaro uhartea isla izaro,1.0,1.0,False
rio llobregat,rio llobregat,1.0,1.0,False
tantojon,barragantitlan,0.0,0.0,False
molina de aragao,molina de aragao,1.0,1.0,False
la baseta,caserio la barceloneta,0.0,0.0,False
el cajon,el cajon,1.0,1.0,False
rio el pato,rio san martin,0.0,0.0,False
uleila de campo,ucles,0.0,0.0,False
pyrenees orientales,pinzas,0.0,0.0,False
san ignacio,san hipolito,0.0,0.0,False
casas de peralta,peralta,1.0,1.0,False
mina santa elena,cerro de minaca,0.0,0.0,False
navarro,navarrete del rio,0.0,0.0,False
cerro los hornos,barranca,0.0,0.0,False
chinyero,caserio el chicamo,0.0,0.0,False
estacion pasaje,estacion pasaje,1.0,1.0,False
seccion mezquite,mezquite,1.0,0.0,True
rancho babizas,rancho baviacora,0.0,0.0,False
kaldas de malavelya,kalonzhe,0.0,0.0,False
cuautotolapan,san juan b cuautlancingo,0.0,0.0,False
arroyo el sargento,rio el sargento,1.0,1.0,False
rio agua bendita,rio agua bendita,1.0,1.0,False
noria,estacion noria uno,0.0,1.0,True
el lloron,matapan del llano,0.0,0.0,False
palas de rei,caserio palancas,0.0,0.0,False
emancipacion quetzalapa,rio quetzalapa,1.0,0.0,True
borne,la ribera,1.0,1.0,False
los gueerigos,el gueerigo gordo,0.0,0.0,False
santa ines,santa ines,1.0,1.0,False
joachin,juachin,1.0,1.0,False
cua,aeropuerto nacional de guerrero negro,0.0,0.0,False
san martin de valledor,sheng ma ding de ba er dai ge lai xi ya si,0.0,0.0,False
la siria segunda seccion,rio el trapiche,0.0,0.0,False
san cristobal el grande,san cristobal el grande,1.0,1.0,False
oquita montenegro,rancho la cienaguita,0.0,1.0,True
el chapulin,capulin,1.0,0.0,True
licenciado gustavo diaz ordaz,gustavo diaz ordaz,1.0,1.0,False
jaguey,el jaguey,1.0,0.0,True
casa de la acena,la aceitunilla,0.0,0.0,False
mei ke,mo si tuo lai si,0.0,0.0,False
el patromeno,pastor,0.0,0.0,False
caserio trujillo,estacion del trocadero,0.0,0.0,False
santa maria,santa maria la redonda,0.0,1.0,True
levs,lezg,1.0,0.0,True
san martin cachihuapan,san martin cachihuapan,1.0,1.0,False
ansoain,ansoain antsoain,1.0,1.0,False
cerro yuku tinii,cerro yuku yuma,0.0,0.0,False
ametlla de merola,lametlla de merola,1.0,1.0,False
caserio san isidro,san isidro,1.0,1.0,False
sahcaba,sahcaba,1.0,1.0,False
colonia juarez,jose ramon valdez,0.0,0.0,False
cortijada la muna,cortijada la muleria,1.0,0.0,True
san martin,cerro san martin,1.0,1.0,False
bahia calamajue,bahia de calamajue,1.0,1.0,False
mezquites,mesquites,1.0,1.0,False
luana,san julian,1.0,1.0,False
el perdon,barrio del demino,0.0,0.0,False
freixanet,masia de frejimeno,0.0,0.0,False
santa ines,san joaquin,0.0,1.0,True
la alcantarilla,alcantarilla,1.0,1.0,False
estacion de atocha renfe madrid,a di en sa,1.0,0.0,True
